NomForet;Libelle;NumCarre;idArbre;X;Y;Xutm;Yutm;Circonference;MesuMort;idCodeMesure;Annee;Famille;Genre;Espece;idTaxon;idVern;NomVern;Surface;Arbre
Acarouany;Aca;1;187695;6,199999809;202;;;159;TRUE;3;2013;Sapotaceae;Pouteria;egregia;7580;0;-;;
Acarouany;Aca;1;187696;9,5;202,6000061;;;81;TRUE;0;2013;Sapotaceae;Pouteria;rodriguesiana;7610;0;-;;
Acarouany;Aca;1;187697;2,200000048;205,1999969;;;50;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187698;0,5;208;;;77;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187699;2;207,6999969;;;50,5;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187700;4,5;206;;;75;TRUE;0;2013;Chrysobalanaceae;Licania;canescens;1884;401;koko;;
Acarouany;Aca;1;187701;7;207,8000031;;;36,5;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187702;10,5;201,5;;;34;FALSE;0;2013;Lecythidaceae;Eschweilera;coriacea;3782;403;maho noir;;
Acarouany;Aca;1;187703;11,5;202,6000061;;;199,5;TRUE;3;2013;Sapotaceae;Pouteria;eugeniifolia;7583;643;akoinsiba;;
Acarouany;Aca;1;187704;17;202,1000061;;;34;TRUE;0;2013;Myrtaceae;Eugenia;tapacumensis;1329;636;busi banda;;
Acarouany;Aca;1;187705;18,5;204,1999969;;;56;TRUE;0;2013;Fabaceae;Stryphnodendron;polystachyum;4823;660;lakasi;;
Acarouany;Aca;1;187706;14,5;207;;;61;TRUE;0;2013;Fabaceae;Bocoa;prouacensis;1462;105;boco;;
Acarouany;Aca;1;187707;12;208;;;43,5;TRUE;0;2013;Lecythidaceae;Gustavia;hexapetala;3802;602;man tapuhupa;;
Acarouany;Aca;1;187708;11;211;;;60;TRUE;0;2013;Lecythidaceae;Eschweilera;decolorans;3783;404;maho rouge;;
Acarouany;Aca;1;187709;19;213;;;57;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187710;13,5;216;;;32;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187711;14,5;214,5;;;58,5;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187712;11;216,6000061;;;78;TRUE;0;2013;Rubiaceae;Duroia;longiflora;6939;693;mamadosu;;
Acarouany;Aca;1;187713;18,20000076;219,5;;;51,5;TRUE;0;2013;Fabaceae;Vouacapoua;americana;1716;116;wakapu;;
Acarouany;Aca;1;187714;6;213;;;95,5;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187715;5,5;213,3999939;;;54;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187716;1,5;215;;;155,5;TRUE;3;2013;Sapotaceae;Pouteria;rodriguesiana;7610;619;pepe boiti;;
Acarouany;Aca;1;187717;8,600000381;217;;;42,5;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187718;1;220;;;76;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187719;1;230;;;47;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;227;tossopassa montagne;;
Acarouany;Aca;1;187720;8,399999619;220;;;49,5;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187721;6;225,8000031;;;78;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187723;10,5;227,6000061;;;35;TRUE;0;2013;Fabaceae;Alexa;wachenheimii;3064;0;-;;
Acarouany;Aca;1;187724;12;220,5;;;169,5;TRUE;3;2013;Sapotaceae;Micropholis;guyanensis;7549;629;bakuman;;
Acarouany;Aca;1;187725;19,20000076;220,5;;;59,5;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187726;18,89999962;222,5;;;90;TRUE;4;2013;Fabaceae;Inga;huberi;4730;620;buguni;;
Acarouany;Aca;1;187727;18,5;225,5;;;39;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187728;18,5;229,5;;;90;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187729;15;221,8000031;;;37,5;TRUE;0;2013;Burseraceae;Protium;sagotianum;1400;314;encens;;
Acarouany;Aca;1;187730;13,39999962;232;;;54,5;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187731;17,5;236,3999939;;;38;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187732;17;237,5299988;;;51;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187733;10,5;237,5;;;57;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187734;10,80000019;232,5;;;190;TRUE;3;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187735;14,5;239;;;41;TRUE;0;2013;Sapotaceae;Pouteria;gongrijpii;1733;1143;busi soke;;
Acarouany;Aca;1;187736;2,5;232;;;128,5;TRUE;0;2013;Fabaceae;Bocoa;prouacensis;1462;105;boco;;
Acarouany;Aca;1;187737;1;239,3000031;;;44;TRUE;0;2013;Ebenaceae;Diospyros;capreifolia;424;761;bita tiki;;
Acarouany;Aca;1;187738;1;241,6999969;;;41,5;TRUE;0;2013;Sapotaceae;Pouteria;cuspidata;7574;227;tossopassa montagne;;
Acarouany;Aca;1;187739;1,5;241,1000061;;;41,5;TRUE;4;2013;Apocynaceae;Aspidosperma;excelsum;275;638;pali udu;;
Acarouany;Aca;1;187740;1;243;;;122,5;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187741;2,5;241,1000061;;;40;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187742;6,199999809;245,6000061;;;45;TRUE;0;2013;Aquifoliaceae;Ilex;sp.B1;99;0;-;;
Acarouany;Aca;1;187743;3,299999952;248;;;107;TRUE;0;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187744;12;242;;;78;TRUE;0;2013;Fabaceae;Inga;rubiginosa;4752;802;weko;;
Acarouany;Aca;1;187745;17;241,8000031;;;89;TRUE;0;2013;Olacaceae;Ptychopetalum;olacoides;5291;1031;bois band_;;
Acarouany;Aca;1;187746;11;246,6999969;;;128;TRUE;0;2013;Myristicaceae;Virola;michelii;4944;658;yayamadou montagne;;
Acarouany;Aca;1;187747;14;248,3000031;;;56,5;TRUE;0;2013;Arecaceae;Oenocarpus;bacaba;652;505;comou;;
Acarouany;Aca;1;187748;18;249,5;;;55,5;TRUE;0;2013;Fabaceae;Swartzia;arborescens;1652;0;-;;
Acarouany;Aca;1;187749;17,29999924;249,8000031;;;39,5;TRUE;0;2013;Lecythidaceae;Gustavia;hexapetala;3802;602;man tapuhupa;;
Acarouany;Aca;1;187750;19;248,5;;;205,5;TRUE;0;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187751;19;249;;;62,5;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187752;17,20000076;254;;;77;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187753;13,39999962;251,1999969;;;57;TRUE;0;2013;Lauraceae;Rhodostemonodaphne;grandis;3758;611;baaka apisi;;
Acarouany;Aca;1;187754;15,5;255,3999939;;;40;TRUE;0;2013;Boraginaceae;Cordia;sagotii;1154;772;busi kiki kisi;;
Acarouany;Aca;1;187755;17;258,3999939;;;46;FALSE;0;2013;Fabaceae;Tachigali;paraensis;9899;691;diankoi ton;;
Acarouany;Aca;1;187756;17,70000076;260;;;58;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187757;3,700000048;251;;;49,5;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187758;0;254,1999969;;;37,5;TRUE;0;2013;Sapindaceae;Melicoccus;pedicellaris;33651;622;taapu tiki;;
Acarouany;Aca;1;187759;1;254,6000061;;;43,5;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187760;2,700000048;258,3999939;;;85;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187761;3;257,7999878;;;132;TRUE;1;2013;Lauraceae;Ocotea;oblonga;3740;646;weti apisi;;
Acarouany;Aca;1;187762;2;266,7000122;;;67;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187763;3,5;269,2999878;;;300;TRUE;4;2013;Fabaceae;Dipteryx;odorata;3171;221;tonka;;
Acarouany;Aca;1;187764;1,5;269,2999878;;;44,5;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187765;0;271,2999878;;;42,5;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187766;3,400000095;272,7999878;;;35;TRUE;0;2013;Lecythidaceae;Lecythis;persistens;3812;404;maho rouge;;
Acarouany;Aca;1;187767;0;273,7000122;;;44;TRUE;0;2013;Malvaceae;Sterculia;pruriens;7817;310;maho cochon;;
Acarouany;Aca;1;187768;5;274,2000122;;;64,5;TRUE;0;2013;Sapotaceae;Micropholis;guyanensis;7549;619;pepe boiti;;
Acarouany;Aca;1;187769;6;272,7000122;;;147;FALSE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187770;4;279,2000122;;;55;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187772;12;266;;;98;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187773;12,5;267,5;;;123;TRUE;0;2013;Lecythidaceae;Eschweilera;coriacea;3782;403;maho noir;;
Acarouany;Aca;1;187774;13,5;269;;;34,5;TRUE;0;2013;Myristicaceae;Virola;michelii;4944;658;yayamadou montagne;;
Acarouany;Aca;1;187775;15;271,2000122;;;71,5;TRUE;0;2013;Lauraceae;Licaria;martiniana;971;646;weti apisi;;
Acarouany;Aca;1;187776;12;272;;;44;TRUE;0;2013;Lecythidaceae;Lecythis;idatimon;3811;404;maho rouge;;
Acarouany;Aca;1;187777;20;276,5;;;42;TRUE;0;2013;Chrysobalanaceae;Licania;glabriflora;315;704;boliken koko;;
Acarouany;Aca;1;187778;12;274,7000122;;;66;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187779;12;278,5;;;148,5;TRUE;0;2013;Myristicaceae;Virola;michelii;4944;658;yayamadou montagne;;
Acarouany;Aca;1;187780;7,300000191;280,7999878;;;36,5;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187781;5,300000191;284,2999878;;;84;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187782;1,5;286,2000122;;;87;TRUE;0;2013;Sapotaceae;Chrysophyllum;sanguinolentum;7524;206;balata pomme;;
Acarouany;Aca;1;187783;5;290,3999939;;;52,5;TRUE;0;2013;Lauraceae;Ocotea;floribunda;3729;646;weti apisi;;
Acarouany;Aca;1;187784;9,5;283;;;43;TRUE;0;2013;Lecythidaceae;Eschweilera;parviflora;3789;403;maho noir;;
Acarouany;Aca;1;187785;2,5;295,2000122;;;210;TRUE;0;2013;Urticaceae;Pourouma;villosa;1801;657;man papaie;;
Acarouany;Aca;1;187786;2;297,2999878;;;80;TRUE;0;2013;Myristicaceae;Virola;michelii;4944;658;yayamadou montagne;;
Acarouany;Aca;1;187787;6,5;298;;;122,5;TRUE;0;2013;Lecythidaceae;Eschweilera;coriacea;3782;403;maho noir;;
Acarouany;Aca;1;187788;9,5;294;;;38,5;TRUE;0;2013;Lecythidaceae;Lecythis;persistens;3812;404;maho rouge;;
Acarouany;Aca;1;187789;12;285,2999878;;;142;TRUE;0;2013;Vochysiaceae;Qualea;rosea;8096;604;gonfolo rose;;
Acarouany;Aca;1;187790;13;284;;;36,5;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187791;13,80000019;284,3999939;;;49,5;TRUE;0;2013;Euphorbiaceae;Mabea;piriri;2963;651;weti udu;;
Acarouany;Aca;1;187792;18;281;;;156;TRUE;0;2013;Sapotaceae;Pouteria;rodriguesiana;7610;619;pepe boiti;;
Acarouany;Aca;1;187793;16;289,6000061;;;37;TRUE;0;2013;Lecythidaceae;Gustavia;hexapetala;3802;602;man tapuhupa;;
Acarouany;Aca;1;187794;14,5;292,5;;;88;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187795;11;294,3999939;;;155;TRUE;0;2013;Fabaceae;Inga;alba;4710;620;buguni;;
Acarouany;Aca;1;187796;11,5;297;;;51,5;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187797;11,5;299,5;;;49,5;TRUE;0;2013;Lecythidaceae;Lecythis;poiteaui;3815;403;maho noir;;
Acarouany;Aca;1;187798;18,5;291,5;;;144;TRUE;0;2013;Malvaceae;Sterculia;villifera;7821;310;maho cochon;;
Acarouany;Aca;1;187799;19;294;;;145;TRUE;0;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187800;20,5;294,1000061;;;41,5;TRUE;0;2013;Melastomataceae;Mouriri;sagotiana;4522;662;topi;;
Acarouany;Aca;1;187801;21,5;292,1000061;;;67;TRUE;0;2013;Lecythidaceae;Eschweilera;coriacea;3782;103;ang_lique;;
Acarouany;Aca;1;187802;25,5;294,8999939;;;51,5;TRUE;0;2013;Sapotaceae;Pouteria;sp.B20;1752;106;bois serpent;;
Acarouany;Aca;1;187803;22,5;291,1000061;;;39;TRUE;0;2013;Apocynaceae;Ambelania;acida;271;313;mapa;;
Acarouany;Aca;1;187804;0;200;;;0;FALSE;6;2013;Indet.;Indet.Indet.;Indet.;33679;0;-;;
Acarouany;Aca;1;187805;28,5;294,5;;;56;TRUE;0;2013;Annonaceae;Annona;prevostiae;22;714;podo tiki;;
Acarouany;Aca;1;187806;28,29999924;289,7999878;;;40;TRUE;0;2013;Burseraceae;Protium;decandrum;1377;314;encens;;
Acarouany;Aca;1;187807;26,39999962;290;;;37,5;TRUE;0;2013;Apocynaceae;Ambelania;acida;271;313;mapa;;
Acarouany;Aca;1;187808;21,29999924;287,6000061;;;34;TRUE;4;2013;Salicaceae;Casearia;javitensis;3345;752;kwasi tiki;;
Acarouany;Aca;1;187809;20,29999924;283,7999878;;;78;TRUE;0;2013;Malvaceae;Sterculia;pruriens;7817;310;maho cochon;;
Acarouany;Aca;1;187810;21;283,8999939;;;38;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187811;21,29999924;283,7000122;;;56;TRUE;0;2013;Sapotaceae;Pouteria;cuspidata;7574;1281;soke;;
Acarouany;Aca;1;187812;27,29999924;285,8999939;;;35;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187813;34,5;296;;;57;TRUE;0;2013;Lecythidaceae;Indet.Lecythidaceae;sp.B2;1047;404;maho rouge;;
Acarouany;Aca;1;187814;35,5;295,7999878;;;112;TRUE;0;2013;Meliaceae;Carapa;surinamensis;4570;207;carapa;;
Acarouany;Aca;1;187815;35,5;297,1000061;;;40,5;TRUE;0;2013;Lecythidaceae;Eschweilera;grandiflora;3786;403;maho noir;;
Acarouany;Aca;1;187816;31,20000076;292,7000122;;;46;TRUE;0;2013;Euphorbiaceae;Mabea;piriri;2963;651;weti udu;;
Acarouany;Aca;1;187817;34,20000076;292,6000061;;;167;TRUE;0;2013;Salicaceae;Laetia;procera;3361;309;kaiman udu;;
Acarouany;Aca;1;187818;35;292,1000061;;;34;TRUE;0;2013;Annonaceae;Unonopsis;rufescens;249;645;aso udu;;
Acarouany;Aca;1;187819;40;300;;;130;TRUE;0;2013;Goupiaceae;Goupia;glabra;1803;212;goupi;;
Acarouany;Aca;1;187820;39,5;287,5;;;34;TRUE;0;2013;Siparunaceae;Siparuna;decipiens;4850;681;apisi;;
Acarouany;Aca;1;187821;32;277;;;144;TRUE;3;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187825;32;269,1000061;;;130,5;TRUE;0;2013;Caryocaraceae;Caryocar;glabrum;1757;209;chawari;;
Acarouany;Aca;1;187826;34;264,2999878;;;70,5;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187827;33;260,1000061;;;51;TRUE;0;2013;Burseraceae;Protium;decandrum;1377;314;encens;;
Acarouany;Aca;1;187828;24,5;275;;;60;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;772;busi kiki kisi;;
Acarouany;Aca;1;187829;22,29999924;274;;;39;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187830;27,29999924;277,3999939;;;50;TRUE;1;2013;Burseraceae;Protium;decandrum;1377;314;encens;;
Acarouany;Aca;1;187831;28;270,7000122;;;71;TRUE;0;2013;Myristicaceae;Virola;michelii;4944;658;yayamadou montagne;;
Acarouany;Aca;1;187832;21;271,8999939;;;172;TRUE;0;2013;Chrysobalanaceae;Licania;majuscula;1921;401;koko;;
Acarouany;Aca;1;187833;20;270,5;;;132;TRUE;3;2013;Sapotaceae;Chrysophyllum;sanguinolentum;7524;206;balata pomme;;
Acarouany;Aca;1;187834;27;267,8999939;;;130;FALSE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187835;25,29999924;265,5;;;61;TRUE;0;2013;Lecythidaceae;Eschweilera;coriacea;3782;403;maho noir;;
Acarouany;Aca;1;187836;20,5;264,5;;;33;TRUE;0;2013;Fabaceae;Vouacapoua;americana;1716;116;wakapu;;
Acarouany;Aca;1;187837;22;260,2999878;;;40,5;TRUE;0;2013;Sapotaceae;Pouteria;gongrijpii;1733;1281;soke;;
Acarouany;Aca;1;187838;24;257,5;;;210;TRUE;4;2013;Fabaceae;Tachigali;melinonii;9898;210;diagidia;;
Acarouany;Aca;1;187839;21;255,5;;;192,5;TRUE;0;2013;Apocynaceae;Parahancornia;fasciculata;356;306;dokali;;
Acarouany;Aca;1;187840;23,79999924;279,5;;;110;TRUE;4;2013;Sapotaceae;Pouteria;rodriguesiana;7610;620;buguni;;
Acarouany;Aca;1;187841;20;251,8999939;;;37;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187842;31,5;250,6000061;;;103,5;FALSE;6;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187843;38,59999847;251,1000061;;;63;TRUE;0;2013;Euphorbiaceae;Conceveiba;guianensis;2891;601;kusisi;;
Acarouany;Aca;1;187844;35,5;248,8000031;;;46,5;TRUE;0;2013;Lecythidaceae;Eschweilera;grandiflora;3786;403;maho noir;;
Acarouany;Aca;1;187845;35,5;244,6999969;;;268;TRUE;0;2013;Fabaceae;Alexa;wachenheimii;3064;637;neko udu;;
Acarouany;Aca;1;187846;39;245,8999939;;;134;TRUE;0;2013;Salicaceae;Laetia;procera;3361;309;kaiman udu;;
Acarouany;Aca;1;187847;40;245,1999969;;;83,5;TRUE;0;2013;Fabaceae;Vouacapoua;americana;1716;116;wakapu;;
Acarouany;Aca;1;187848;37,79999924;241;;;43;TRUE;0;2013;Annonaceae;Guatteria;wachenheimi;53;714;podo tiki;;
Acarouany;Aca;1;187849;36;236,6000061;;;98;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187850;29,5;240,5;;;60;TRUE;0;2013;Euphorbiaceae;Conceveiba;guianensis;2891;601;kusisi;;
Acarouany;Aca;1;187851;28,5;242,5;;;42;TRUE;0;2013;Fabaceae;Vouacapoua;americana;1716;116;wakapu;;
Acarouany;Aca;1;187852;30;247,8000031;;;90,5;TRUE;0;2013;Lauraceae;Indet.Lauraceae;sp.B30;925;646;weti apisi;;
Acarouany;Aca;1;187853;21,20000076;248,8000031;;;37,5;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187854;20,5;245;;;50,5;TRUE;0;2013;Linaceae;Hebepetalum;humiriifolium;3546;0;-;;
Acarouany;Aca;1;187855;20;240,1999969;;;67;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187856;26,60000038;240;;;43;TRUE;0;2013;Lecythidaceae;Lecythis;persistens;3812;404;maho rouge;;
Acarouany;Aca;1;187857;28;234;;;132;TRUE;0;2013;Sapotaceae;Micropholis;melinoniana;7552;629;bakuman;;
Acarouany;Aca;1;187858;21;233,8999939;;;68;TRUE;0;2013;Malvaceae;Sterculia;villifera;7821;310;maho cochon;;
Acarouany;Aca;1;187859;29;230,1999969;;;70;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187860;20;229,8000031;;;45;TRUE;0;2013;Malvaceae;Sterculia;pruriens;7817;310;maho cochon;;
Acarouany;Aca;1;187861;24,5;225,1999969;;;83;TRUE;0;2013;Fabaceae;Inga;loubryana;677;802;weko;;
Acarouany;Aca;1;187862;25;222,6000061;;;44;TRUE;0;2013;Annonaceae;Guatteria;wachenheimi;53;714;podo tiki;;
Acarouany;Aca;1;187863;23;220,6000061;;;37,5;TRUE;0;2013;Lecythidaceae;Lecythis;persistens;3812;404;maho rouge;;
Acarouany;Aca;1;187864;32;226,6999969;;;154;TRUE;0;2013;Malvaceae;Sterculia;villifera;7821;310;maho cochon;;
Acarouany;Aca;1;187865;35,5;229;;;83;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187866;39;226,5;;;180;TRUE;3;2013;Lecythidaceae;Couratari;oblongifolia;3770;308;maho cigare;;
Acarouany;Aca;1;187867;39,5;227;;;40;TRUE;0;2013;Burseraceae;Tetragastris;panamensis;1408;314;encens;;
Acarouany;Aca;1;187868;40;226,8000031;;;111;TRUE;0;2013;Ebenaceae;Diospyros;carbonaria;2714;663;baaka tiki;;
Acarouany;Aca;1;187869;38;226,8000031;;;37,5;TRUE;0;2013;Icacinaceae;Poraqueiba;guianensis;3592;1343;poakeba;;
Acarouany;Aca;1;187870;33;224,5;;;33,5;TRUE;0;2013;Rubiaceae;Isertia;spiciformis;1559;697;aia tuende;;
Acarouany;Aca;1;187871;31;218;;;41;TRUE;0;2013;Burseraceae;Protium;decandrum;1377;314;encens;;
Acarouany;Aca;1;187872;33;215;;;76,5;TRUE;0;2013;Urticaceae;Pourouma;minor;1794;765;busi papaie;;
Acarouany;Aca;1;187873;40;212;;;50;TRUE;0;2013;Sapotaceae;Pouteria;rodriguesiana;7610;1143;busi soke;;
Acarouany;Aca;1;187874;23;217,8999939;;;34;TRUE;0;2013;Moraceae;Brosimum;rubescens;4863;114;satin_ ruban_;;
Acarouany;Aca;1;187875;22;214,1999969;;;45,5;TRUE;0;2013;Sapindaceae;Talisia;hexaphylla;7487;655;tatu udu;;
Acarouany;Aca;1;187876;24,5;215,1000061;;;199;TRUE;0;2013;Urticaceae;Pourouma;villosa;1801;657;man papaie;;
Acarouany;Aca;1;187877;24;208;;;182,5;TRUE;0;2013;Fabaceae;Alexa;wachenheimii;3064;637;neko udu;;
Acarouany;Aca;1;187878;23;208,3000031;;;133,5;TRUE;0;2013;Chrysobalanaceae;Licania;majuscula;1921;401;koko;;
Acarouany;Aca;1;187879;22;209,3000031;;;211;TRUE;3;2013;Fabaceae;Tachigali;paraensis;9899;696;matawai gedu;;
Acarouany;Aca;1;187880;25;206,6000061;;;51,5;FALSE;0;2013;Annonaceae;Guatteria;wachenheimi;53;714;podo tiki;;
Acarouany;Aca;1;187881;26;206,8999939;;;45,5;TRUE;0;2013;Sapotaceae;Pouteria;bilocularis;1722;629;bakuman;;
Acarouany;Aca;1;187882;24,5;204,1000061;;;54;TRUE;0;2013;Fabaceae;Eperua;falcata;1551;224;wapa;;
Acarouany;Aca;1;187883;27;201;;;208,5;TRUE;0;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187884;28,79999924;205,1999969;;;35,5;TRUE;0;2013;Sapotaceae;Chrysophyllum;argenteum;7515;643;akoinsiba;;
Acarouany;Aca;1;187885;32;209,8000031;;;202;TRUE;3;2013;Cardiopteridaceae;Dendrobangia;boliviana;3579;622;taapu tiki;;
Acarouany;Aca;1;187886;33;206,5;;;42;TRUE;0;2013;Burseraceae;Protium;gallicum;33650;642;tingi moni;;
Acarouany;Aca;1;187887;32;203,3999939;;;60;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187889;43,79999924;200,5;;;48;TRUE;0;2013;Linaceae;Hebepetalum;humiriifolium;3546;0;-;;
Acarouany;Aca;1;187890;42;202,8000031;;;162;FALSE;6;2013;Anacardiaceae;Thyrsodium;puberulum;136;653;busi kosu;;
Acarouany;Aca;1;187891;46;204,1000061;;;103,5;TRUE;0;2013;Fabaceae;Dicorynia;guianensis;1522;103;ang_lique;;
Acarouany;Aca;1;187892;49;206,8000031;;;42;TRUE;0;2013;Melastomataceae;Mouriri;sagotiana;4522;662;topi;;
Acarouany;Aca;1;187893;52,5;203,5;;;75,5;TRUE;0;2013;Clusiaceae;Garcinia;madruno;364;634;kukuniefu;;
Acarouany;Aca;1;187894;55,5;204,1000061;;;110;TRUE;0;2013;Bignoniaceae;Jacaranda;copaia;1036;304;copaya;;
Acarouany;Aca;1;187895;56;210;;;51;TRUE;0;2013;Lecythidaceae;Eschweilera;coriacea;3782;403;maho noir;;
Acarouany;Aca;1;187896;58,5;213,1000061;;;85,5;TRUE;0;2013;Myristicaceae;Iryanthera;hostmannii;1275;227;tossopassa montagne;;
Acarouany;Aca;1;187897;51;210,8000031;;;83;TRUE;0;2013;Sapindaceae;Talisia;sp.B1;1684;624;singabasu;;
Acarouany;Aca;1;187898;51,5;212,8999939;;;49,5;TRUE;0;2013;Lecythidaceae;Gustavia;hexapetala;3802;602;man tapuhupa;;
Acarouany;Aca;1;187899;46;217;;;46;TRUE;0;2013;Myristicaceae;Iryanthera;sagotiana;4938;227;tossopassa montagne;;
Acarouany;Aca;1;187900;45,5;215,8000031;;;106;TRUE;0;2013;Lauraceae;Sextonia;rubra;3744;214;grignon franc;;
